
---------------------------------第1页------------------------------

------------------------------该页有23条微博-----------------------------
{'nickname': '用户7208436721', 'txt': '\n                    //@赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安❤️                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748970', 'comment_count': '75973', 'like_count': '817181'}
{'nickname': '源源00似雪', 'txt': '\n                    //@源代码_SourceCode:#致敬疫情前线医护人员# 致敬每一位白衣天使❤愿平安健康@TFBOYS-王源 //@王源RoyWang工作室:#致敬疫情前线医护人员# 向白衣战士致敬，大家也一定要做好防护措施，愿平安健康！//@TFBOYS-王源:#致敬疫情前线医护人员# 感谢你们的伟大付出！大家一定要保护好自己，愿所有人都健康                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '方寒的方末儿', 'txt': '\n                    大家都要平安健康，远离病毒🙏//@秦俊杰工作室:致敬医护工作者们！希望大家平安健康！//@秦俊杰:#致敬疫情前线医护人员# 你们辛苦了，愿平安，大家都健健康康！                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '耳朵和李白', 'txt': '\n                    //@耳朵和李白://@耳朵和李白://@我给绒绒演杂技:#致敬疫情前线医护人员# 大爱无疆//@郑云龙DL:#致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '骄傲Iroy118', 'txt': '\n                    x//@Pride好孩子886:#致敬疫情前线医护人员# 致敬每一位白衣天使❤愿平安健康@TFBOYS-王源 //@王源RoyWang工作室: 向白衣战士致敬，大家也一定要做好防护措施，愿平安健康！//@TFBOYS-王源:#致敬疫情前线医护人员# 感谢你们的伟大付出！大家一定要保护好自己，愿所有人都平安健康//                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '骄傲Iroy118', 'txt': '\n                    x//@Pride好孩子886:#致敬疫情前线医护人员# 致敬每一位白衣天使❤愿平安健康@TFBOYS-王源 //@王源RoyWang工作室: 向白衣战士致敬，大家也一定要做好防护措施，愿平安健康！//@TFBOYS-王源:#致敬疫情前线医护人员# 感谢你们的伟大付出！大家一定要保护好自己，愿所有人都平安健康//                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '骄傲Iroy118', 'txt': '\n                    x//@Pride好孩子886:#致敬疫情前线医护人员# 致敬每一位白衣天使❤愿平安健康@TFBOYS-王源 //@王源RoyWang工作室: 向白衣战士致敬，大家也一定要做好防护措施，愿平安健康！//@TFBOYS-王源:#致敬疫情前线医护人员# 感谢你们的伟大付出！大家一定要保护好自己，愿所有人都平安健康//                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '骄傲Iroy118', 'txt': '\n                    x//@Pride好孩子886:#致敬疫情前线医护人员# 致敬每一位白衣天使❤愿平安健康@TFBOYS-王源 //@王源RoyWang工作室: 向白衣战士致敬，大家也一定要做好防护措施，愿平安健康！//@TFBOYS-王源:#致敬疫情前线医护人员# 感谢你们的伟大付出！大家一定要保护好自己，愿所有人都平安健康//                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}

---------------------------------第33页------------------------------

------------------------------该页有23条微博-----------------------------
{'nickname': '一顆圓圓的雲朵', 'txt': '\n                    希望疫情赶紧得到控制🙏🙏🙏🙏//@郑云龙DL:#致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '喜欢ci软糖', 'txt': '\n#致敬疫情前线医护人员# 致敬英雄，照顾好自己！                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '憨憨真的不是我', 'txt': '\n//@阿云嘎Musical:大家积极防治，感谢医护人员对无私付出 #致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '饭饭君k', 'txt': '\n                    ❤️//@UNINE_李振宁:#致敬疫情前线医护人员# 致敬每一位前线战斗的医护人员！你们辛苦了！你们也要记得多注意安全，做好防护，平安过年！大家要多注意个人卫生，出门一定要戴口罩，保护自己！                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '流水无止境', 'txt': '\n                    //@阿云嘎Musical:大家积极防治，感谢医护人员对无私付出 #致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '李汶翰你瞅啥', 'txt': '\n//@UNINE_李汶翰:#致敬疫情前线医护人员# 向所有奋斗在最前线的医护人员致敬！大家都要多加预防，注意个人防护。                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '海盐奶盖粥', 'txt': '\n                    //@郑云龙DL:#致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '黄拐拐v', 'txt': '\n                    //@阿云嘎Musical:大家积极防治，感谢医护人员对无私付出 #致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': 'silve_yu', 'txt': '\n                    //@自闭阿越:我真喜欢秣马//@炉火铁门:从秣马开始就很不得了//@驰突湖禄:真好//@朱鞘公子://@Zzzzzhiqi:太好听了！看了一早上疫情update，阿云嘎拖我走出愁云惨雾。                ', 'date': '01月22日10:44', 'device': '阿云嘎超话', 'favorate_count': 0, 'forward_count': '2105', 'comment_count': '749', 'like_count': '3422'}
{'nickname': 'AAAAAAAAurora', 'txt': '\n//@阿云嘎Musical:大家积极防治，感谢医护人员对无私付出 #致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '见好就溜', 'txt': '\n#中国有信心打赢新型肺炎疫情攻坚战#我相信我的祖国，这一关要坚持下去 \u200b                ', 'date': '\n01月22日22:59\n', 'device': 'Android', 'favorate_count': 0, 'forward_count': 0, 'comment_count': 0, 'like_count': '1'}
{'nickname': '疾风窝窝', 'txt': '\n//@阿云嘎Musical:大家积极防治，感谢医护人员对无私付出 #致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '射手小姐姐005', 'txt': '\n                    //@我是伦伦阿:大家一定要注意身体，戴口罩😷 //@秦俊杰:#致敬疫情前线医护人员# 你们辛苦了，愿平安，大家都健健康康！                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '橙心橙意-啵', 'txt': '\n                    //@TFBOYS-易烊千玺:#致敬疫情前线医护人员#向所有医护人员致敬！希望大家都做好防护措施，愿所有人都平安健康。//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康 ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '喜欢lyf的来一份', 'txt': '\n                    我是只听话的小蜜蜂//@李易峰全球后援:戴口罩，勤洗手，避免到人群密集场所活动，注意做好个人防护，听峰峰的话，#防控疫情我们在一起#@李易峰 \ue627李易峰 //@李易峰:#防控疫情我们在一起#听话 戴口罩                ', 'date': '01月22日17:20', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '501155', 'comment_count': '8617', 'like_count': '177649'}
{'nickname': '青稚少女吖', 'txt': '\n                    辛苦了//@严浩翔后援会官博:#致敬疫情前线医护人员# 和@时代少年团-严浩翔 一起致敬医护人员，感谢他们的伟大付出//@时代少年团:#致敬疫情前线医护人员#  感谢所有的医务工作者们，希望大家都能健康平安 ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '欣茹Elaine', 'txt': '\n                    //@朱一龙工作室:#致敬疫情前线医护人员#  致敬英雄，保护好自己 ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '惠智玺', 'txt': '\n                    //@易烊千玺JacksonYee工作室:#致敬疫情前线医护人员#致敬每一位医护人员！大家也都要注意防护，愿平安健康//@TFBOYS-易烊千玺:#致敬疫情前线医护人员#向所有医护人员致敬！希望大家都做好防护措施，愿所有人都平安健康。//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '莉莉腻腻腻腻', 'txt': '\n                    致敬英雄//@朱一龙工作室:#致敬疫情前线医护人员#  致敬英雄，保护好自己 ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '天涯寻颖168', 'txt': '\n                    jk//@颖深小呆:\ue627赵丽颖四组1.23 @赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安！                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '天涯寻颖168', 'txt': '\n                    jk//@颖深小呆:\ue627赵丽颖四组1.23 @赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安！                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '天涯寻颖168', 'txt': '\n                    jk//@颖深小呆:\ue627赵丽颖四组1.23 @赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安！                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '天涯寻颖168', 'txt': '\n                    jk//@颖深小呆:\ue627赵丽颖四组1.23 @赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安！                ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}

---------------------------------第34页------------------------------

------------------------------该页有23条微博-----------------------------
{'nickname': '-寂静星石-', 'txt': '\n#致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '直通屏山', 'txt': '\n#关注新型冠状病毒感染的肺炎#【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。 \u200b  展开全文c ', 'date': '\n01月22日22:59\n', 'device': '专业版微博', 'favorate_count': 0, 'forward_count': 0, 'comment_count': 0, 'like_count': 0}
{'nickname': '斜日未可度', 'txt': '\n                    //@阿云嘎Musical:大家积极防治，感谢医护人员对无私付出 #致敬疫情前线医护人员# ', 'date': '01月22日15:00', 'device': '微博 weibo.com', 'favorate_count': 0, 'forward_count': '7748974', 'comment_count': '75973', 'like_count': '817182'}
{'nickname': '用户7274798285', 'txt': '\n                    钟南山：新型冠状病毒感染的肺炎疫情防控需防止出现超级传播者2020-01-21 22:44:23 来源： 新华网关注新华网微信微博Qzone\u3000\u3000新华社广州1月21日电（记者马晓澄、周颖）中国工程院院士钟南山在广东省政府21日召开的新闻发布会上表示，对新型冠状病毒感染的肺炎疫情防控，需要防止病毒的超级传播 \u200b  展开全文c ', 'date': '\n01月22日22:59\n', 'device': 'iPhone客户端', 'favorate_count': 0, 'forward_count': 0, 'comment_count': 0, 'like_count': '1'}
